% 
% 
@RELATION GCH 
@ATTRIBUTE 1 REAL
@ATTRIBUTE 2 REAL
@ATTRIBUTE 3 REAL
@ATTRIBUTE 4 REAL
@ATTRIBUTE 5 REAL
@ATTRIBUTE 6 REAL
@ATTRIBUTE 7 REAL
@ATTRIBUTE 8 REAL
@ATTRIBUTE 9 REAL
@ATTRIBUTE 10 REAL
@ATTRIBUTE 11 REAL
@ATTRIBUTE 12 REAL
@ATTRIBUTE 13 REAL
@ATTRIBUTE 14 REAL
@ATTRIBUTE 15 REAL
@ATTRIBUTE 16 REAL
@ATTRIBUTE 17 REAL
@ATTRIBUTE 18 REAL
@ATTRIBUTE 19 REAL
@ATTRIBUTE 20 REAL
@ATTRIBUTE 21 REAL
@ATTRIBUTE 22 REAL
@ATTRIBUTE 23 REAL
@ATTRIBUTE 24 REAL
@ATTRIBUTE 25 REAL
@ATTRIBUTE 26 REAL
@ATTRIBUTE 27 REAL
@ATTRIBUTE 28 REAL
@ATTRIBUTE 29 REAL
@ATTRIBUTE 30 REAL
@ATTRIBUTE 31 REAL
@ATTRIBUTE 32 REAL
@ATTRIBUTE 33 REAL
@ATTRIBUTE 34 REAL
@ATTRIBUTE 35 REAL
@ATTRIBUTE 36 REAL
@ATTRIBUTE 37 REAL
@ATTRIBUTE 38 REAL
@ATTRIBUTE 39 REAL
@ATTRIBUTE 40 REAL
@ATTRIBUTE 41 REAL
@ATTRIBUTE 42 REAL
@ATTRIBUTE 43 REAL
@ATTRIBUTE 44 REAL
@ATTRIBUTE 45 REAL
@ATTRIBUTE 46 REAL
@ATTRIBUTE 47 REAL
@ATTRIBUTE 48 REAL
@ATTRIBUTE 49 REAL
@ATTRIBUTE 50 REAL
@ATTRIBUTE 51 REAL
@ATTRIBUTE 52 REAL
@ATTRIBUTE 53 REAL
@ATTRIBUTE 54 REAL
@ATTRIBUTE 55 REAL
@ATTRIBUTE 56 REAL
@ATTRIBUTE 57 REAL
@ATTRIBUTE 58 REAL
@ATTRIBUTE 59 REAL
@ATTRIBUTE 60 REAL
@ATTRIBUTE 61 REAL
@ATTRIBUTE 62 REAL
@ATTRIBUTE 63 REAL
@ATTRIBUTE 64 REAL
@ATTRIBUTE 65 REAL
@ATTRIBUTE 66 REAL
@ATTRIBUTE class {C02, C01} 

@DATA 
1333.0,1177.0,1457.0,1483.0,1310.0,1081.0,2556.0,6143.0,7227.0,4497.0,2486.0,2225.0,2111.0,2687.0,6930.0,3737.0,971.0,369.0,225.0,119.0,87.0,35.0,1337.0,1187.0,1466.0,1463.0,1331.0,1065.0,2459.0,6013.0,7035.0,4386.0,2570.0,2191.0,2188.0,2080.0,6420.0,4694.0,1451.0,409.0,244.0,126.0,92.0,39.0,1368.0,1276.0,1423.0,1463.0,1262.0,1022.0,1700.0,4179.0,7619.0,4910.0,3245.0,2222.0,2172.0,1861.0,4495.0,6300.0,2423.0,535.0,373.0,229.0,111.0,58.0,C01
1289.0,4476.0,12147.0,8412.0,5333.0,4406.0,4854.0,3912.0,4013.0,574.0,282.0,221.0,167.0,120.0,117.0,77.0,79.0,52.0,35.0,30.0,4.0,0.0,960.0,3283.0,10835.0,8459.0,5673.0,4382.0,4643.0,4615.0,2404.0,3729.0,453.0,273.0,199.0,160.0,123.0,119.0,92.0,60.0,60.0,44.0,25.0,9.0,1546.0,3682.0,9984.0,8483.0,5897.0,4270.0,4914.0,4550.0,2703.0,3027.0,414.0,266.0,192.0,161.0,131.0,111.0,81.0,74.0,47.0,40.0,20.0,7.0,C01
1022.0,5102.0,7389.0,4289.0,3252.0,3178.0,2921.0,2460.0,1955.0,2231.0,3081.0,3018.0,2442.0,1352.0,1945.0,4283.0,192.0,88.0,54.0,32.0,22.0,17.0,4532.0,6584.0,7635.0,4627.0,3423.0,2477.0,1880.0,1397.0,1091.0,1588.0,1956.0,2807.0,2491.0,1457.0,1709.0,3578.0,998.0,42.0,21.0,17.0,10.0,5.0,11501.0,8504.0,5486.0,2903.0,2041.0,1440.0,1045.0,884.0,755.0,883.0,1447.0,1971.0,2596.0,2050.0,1231.0,2204.0,3324.0,26.0,20.0,10.0,3.0,1.0,C01
19651.0,11154.0,8064.0,4215.0,2557.0,1930.0,1159.0,969.0,347.0,141.0,78.0,51.0,38.0,35.0,20.0,15.0,5.0,2.0,1.0,2.0,0.0,0.0,8830.0,10374.0,9238.0,5185.0,5474.0,3316.0,2583.0,1350.0,1040.0,1075.0,843.0,617.0,320.0,77.0,36.0,29.0,16.0,10.0,12.0,4.0,3.0,2.0,2285.0,6074.0,6958.0,6661.0,5991.0,4105.0,3126.0,3395.0,2813.0,1994.0,1748.0,1214.0,620.0,588.0,763.0,526.0,448.0,496.0,321.0,190.0,94.0,24.0,C01
3145.0,20862.0,10055.0,4264.0,2801.0,1601.0,1443.0,1228.0,1052.0,785.0,638.0,545.0,384.0,330.0,280.0,241.0,161.0,163.0,108.0,91.0,109.0,34.0,1878.0,2165.0,10182.0,12345.0,6594.0,4143.0,2980.0,2215.0,2131.0,1623.0,993.0,687.0,535.0,408.0,303.0,283.0,199.0,184.0,141.0,114.0,115.0,102.0,1458.0,2000.0,2739.0,8598.0,11198.0,6880.0,4288.0,3015.0,2350.0,1986.0,1698.0,1190.0,758.0,518.0,342.0,291.0,237.0,189.0,174.0,138.0,127.0,146.0,C01
1160.0,2212.0,3013.0,3244.0,2618.0,1712.0,1100.0,749.0,513.0,362.0,267.0,216.0,168.0,171.0,123.0,153.0,159.0,185.0,223.0,524.0,3149.0,28487.0,951.0,1969.0,2873.0,3321.0,2727.0,1844.0,1185.0,827.0,542.0,391.0,286.0,223.0,181.0,171.0,127.0,151.0,163.0,181.0,216.0,499.0,3070.0,28610.0,853.0,1694.0,2611.0,3310.0,2953.0,2073.0,1354.0,909.0,581.0,398.0,270.0,201.0,144.0,151.0,130.0,137.0,170.0,172.0,220.0,517.0,3253.0,28407.0,C01
5923.0,5715.0,5277.0,5591.0,5804.0,3849.0,2576.0,1696.0,1466.0,1660.0,1835.0,1537.0,1583.0,1724.0,1395.0,1308.0,888.0,402.0,170.0,46.0,6.0,0.0,2416.0,4486.0,5489.0,5236.0,5391.0,5821.0,3824.0,2563.0,1627.0,1325.0,1582.0,2263.0,2096.0,2267.0,1864.0,1321.0,579.0,212.0,68.0,20.0,1.0,0.0,1605.0,3780.0,5162.0,5076.0,4943.0,5762.0,4756.0,3262.0,2078.0,1478.0,1350.0,1978.0,2686.0,2335.0,2159.0,1359.0,457.0,143.0,52.0,19.0,10.0,1.0,C01
40458.0,2959.0,2299.0,1640.0,893.0,543.0,317.0,229.0,175.0,124.0,104.0,75.0,52.0,58.0,53.0,52.0,56.0,62.0,88.0,103.0,51.0,9.0,39607.0,3054.0,2273.0,1867.0,1074.0,665.0,392.0,266.0,186.0,167.0,104.0,87.0,72.0,60.0,66.0,51.0,54.0,58.0,61.0,86.0,100.0,50.0,5828.0,36260.0,2248.0,2030.0,1390.0,797.0,464.0,309.0,215.0,177.0,145.0,133.0,132.0,120.0,72.0,44.0,14.0,15.0,5.0,2.0,0.0,0.0,C01
1752.0,1720.0,2221.0,1314.0,782.0,473.0,321.0,295.0,504.0,311.0,176.0,161.0,154.0,148.0,191.0,423.0,664.0,471.0,250.0,400.0,2305.0,35362.0,1466.0,1711.0,2144.0,1477.0,847.0,554.0,380.0,251.0,467.0,418.0,196.0,152.0,157.0,153.0,206.0,491.0,688.0,364.0,195.0,352.0,2056.0,35673.0,1317.0,1847.0,2099.0,1540.0,838.0,552.0,358.0,241.0,310.0,541.0,245.0,173.0,152.0,153.0,229.0,501.0,655.0,375.0,195.0,355.0,2120.0,35602.0,C01
137.0,78.0,110.0,195.0,310.0,460.0,643.0,701.0,672.0,664.0,738.0,685.0,984.0,1551.0,2312.0,2808.0,3066.0,2510.0,3052.0,4494.0,9635.0,14820.0,101.0,80.0,129.0,194.0,312.0,454.0,640.0,706.0,676.0,660.0,733.0,688.0,981.0,1552.0,2314.0,2790.0,3003.0,2503.0,3070.0,4499.0,9733.0,14807.0,42.0,103.0,136.0,209.0,312.0,455.0,632.0,716.0,669.0,668.0,732.0,675.0,999.0,1643.0,2385.0,2822.0,2926.0,2535.0,2887.0,4491.0,9716.0,14872.0,C01
867.0,26294.0,10009.0,3616.0,2233.0,1622.0,1207.0,928.0,759.0,627.0,456.0,391.0,302.0,242.0,203.0,169.0,131.0,139.0,138.0,53.0,17.0,0.0,34.0,17342.0,12935.0,6078.0,3343.0,2201.0,1699.0,1389.0,1091.0,779.0,699.0,586.0,451.0,342.0,297.0,248.0,209.0,165.0,130.0,117.0,148.0,120.0,4455.0,28164.0,7792.0,2750.0,1709.0,1187.0,941.0,743.0,584.0,455.0,372.0,269.0,214.0,192.0,164.0,139.0,117.0,93.0,50.0,13.0,0.0,0.0,C01
4179.0,8316.0,7841.0,7532.0,7786.0,4959.0,2722.0,1478.0,1014.0,722.0,604.0,575.0,401.0,172.0,147.0,145.0,186.0,180.0,224.0,322.0,358.0,537.0,676.0,3329.0,6858.0,5933.0,4733.0,5478.0,5498.0,5173.0,3363.0,2093.0,1195.0,996.0,747.0,595.0,499.0,476.0,385.0,265.0,141.0,173.0,440.0,1354.0,121.0,1583.0,4956.0,7293.0,5382.0,4325.0,6462.0,5994.0,4019.0,2368.0,1399.0,962.0,808.0,723.0,578.0,468.0,401.0,379.0,244.0,185.0,495.0,1255.0,C01
8030.0,20065.0,9516.0,5075.0,2815.0,1555.0,807.0,578.0,468.0,392.0,309.0,253.0,210.0,142.0,101.0,51.0,21.0,10.0,2.0,0.0,0.0,0.0,2921.0,18118.0,6179.0,4454.0,5975.0,3976.0,1938.0,1726.0,1399.0,850.0,540.0,401.0,371.0,301.0,268.0,258.0,239.0,178.0,162.0,90.0,47.0,9.0,366.0,10443.0,9048.0,4403.0,3501.0,2467.0,3428.0,4291.0,2629.0,1691.0,1310.0,1168.0,1083.0,978.0,781.0,592.0,395.0,392.0,391.0,329.0,294.0,420.0,C01
1622.0,2323.0,2980.0,2921.0,2695.0,2544.0,2913.0,2387.0,1598.0,1250.0,928.0,782.0,567.0,592.0,2191.0,7264.0,2722.0,2133.0,2725.0,4568.0,2332.0,426.0,1968.0,2441.0,3049.0,2849.0,2573.0,2607.0,2901.0,2189.0,1500.0,1256.0,903.0,707.0,589.0,663.0,5190.0,4934.0,2557.0,1638.0,2717.0,4432.0,2362.0,438.0,2257.0,2503.0,3098.0,2885.0,2551.0,2684.0,2964.0,1956.0,1439.0,1151.0,858.0,663.0,580.0,669.0,5230.0,4252.0,2984.0,1529.0,2742.0,4523.0,2518.0,427.0,C01
10703.0,10033.0,6538.0,3866.0,2747.0,1802.0,1605.0,1175.0,939.0,910.0,736.0,671.0,652.0,724.0,919.0,1228.0,1166.0,1413.0,1724.0,622.0,312.0,77.0,4969.0,9655.0,7152.0,5399.0,3365.0,2775.0,1978.0,1541.0,1128.0,937.0,862.0,816.0,828.0,665.0,660.0,717.0,1203.0,1420.0,1720.0,1977.0,603.0,192.0,1532.0,7504.0,8498.0,6235.0,4766.0,3048.0,2340.0,1717.0,1388.0,1041.0,968.0,953.0,863.0,856.0,714.0,666.0,1007.0,1436.0,1410.0,2214.0,1173.0,233.0,C01
25688.0,11908.0,5242.0,2823.0,1679.0,998.0,597.0,385.0,273.0,201.0,181.0,163.0,103.0,67.0,42.0,29.0,13.0,7.0,0.0,1.0,0.0,0.0,19215.0,12577.0,6441.0,3843.0,2569.0,1554.0,1188.0,865.0,582.0,356.0,259.0,236.0,180.0,145.0,133.0,141.0,68.0,29.0,14.0,4.0,1.0,0.0,12991.0,15070.0,7390.0,4864.0,2944.0,2017.0,1323.0,1042.0,759.0,492.0,338.0,258.0,217.0,157.0,150.0,105.0,132.0,106.0,29.0,11.0,5.0,0.0,C01
100.0,183.0,477.0,2261.0,41568.0,629.0,521.0,621.0,697.0,612.0,545.0,471.0,385.0,327.0,261.0,214.0,189.0,126.0,53.0,6.0,0.0,0.0,100.0,183.0,477.0,2261.0,41568.0,629.0,521.0,621.0,697.0,612.0,545.0,471.0,385.0,327.0,261.0,214.0,189.0,126.0,53.0,6.0,0.0,0.0,100.0,183.0,477.0,2261.0,41568.0,629.0,521.0,621.0,697.0,612.0,545.0,471.0,385.0,327.0,261.0,214.0,189.0,126.0,53.0,6.0,0.0,0.0,C01
323.0,483.0,7309.0,16952.0,22001.0,1174.0,694.0,491.0,306.0,211.0,106.0,51.0,18.0,14.0,10.0,13.0,9.0,10.0,9.0,13.0,27.0,8.0,303.0,435.0,1824.0,11062.0,15145.0,19370.0,794.0,478.0,308.0,223.0,98.0,53.0,21.0,11.0,13.0,14.0,7.0,14.0,9.0,11.0,12.0,27.0,413.0,476.0,773.0,6437.0,12192.0,17306.0,11538.0,401.0,300.0,147.0,81.0,40.0,14.0,7.0,14.0,14.0,5.0,14.0,10.0,12.0,13.0,25.0,C01
852.0,1520.0,1908.0,1823.0,1416.0,1109.0,914.0,866.0,812.0,742.0,706.0,627.0,511.0,418.0,335.0,284.0,225.0,191.0,199.0,309.0,1984.0,32774.0,1057.0,1681.0,1892.0,1743.0,1303.0,1097.0,872.0,863.0,766.0,741.0,646.0,629.0,513.0,390.0,360.0,304.0,220.0,191.0,213.0,313.0,2011.0,32720.0,942.0,1482.0,1880.0,1685.0,1326.0,1145.0,912.0,857.0,796.0,752.0,692.0,574.0,547.0,440.0,382.0,342.0,263.0,210.0,226.0,321.0,2254.0,32497.0,C01
24103.0,10980.0,4205.0,3503.0,2069.0,1341.0,1058.0,1017.0,360.0,379.0,541.0,240.0,266.0,144.0,112.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,10893.0,11536.0,7975.0,4800.0,3277.0,3050.0,2270.0,1732.0,1210.0,1263.0,540.0,333.0,549.0,453.0,280.0,150.0,12.0,1.0,1.0,0.0,0.0,0.0,1272.0,14463.0,7827.0,5921.0,4245.0,3227.0,2924.0,2777.0,2116.0,1595.0,1477.0,646.0,362.0,555.0,493.0,284.0,119.0,20.0,1.0,1.0,0.0,0.0,C01
1628.0,5502.0,5803.0,4583.0,2738.0,2115.0,1858.0,1728.0,1663.0,1555.0,1458.0,2963.0,10266.0,3197.0,1020.0,471.0,436.0,333.0,264.0,218.0,216.0,283.0,2486.0,7021.0,5874.0,3763.0,2458.0,2014.0,1896.0,1735.0,1672.0,2053.0,4127.0,9861.0,2116.0,936.0,470.0,459.0,303.0,287.0,214.0,196.0,213.0,144.0,4094.0,7936.0,5447.0,3246.0,2550.0,2166.0,1927.0,1623.0,2938.0,10579.0,3196.0,1612.0,791.0,491.0,399.0,286.0,244.0,203.0,181.0,206.0,167.0,16.0,C01
18758.0,3559.0,2142.0,1590.0,1429.0,1385.0,1369.0,1801.0,3295.0,5699.0,4273.0,2669.0,607.0,438.0,376.0,241.0,173.0,163.0,137.0,130.0,151.0,11.0,18440.0,3342.0,2111.0,1570.0,1305.0,1180.0,1181.0,1115.0,1244.0,1571.0,3438.0,3859.0,4096.0,2923.0,1274.0,391.0,331.0,247.0,209.0,181.0,184.0,204.0,16342.0,4620.0,2263.0,1666.0,1355.0,1186.0,1170.0,1115.0,992.0,1056.0,1214.0,1994.0,3247.0,3436.0,3375.0,2422.0,1470.0,354.0,274.0,259.0,216.0,370.0,C01
17606.0,11448.0,5376.0,4443.0,2698.0,2462.0,1193.0,747.0,626.0,596.0,543.0,507.0,446.0,367.0,345.0,254.0,205.0,162.0,124.0,92.0,57.0,28.0,15271.0,14329.0,5162.0,4657.0,2717.0,2529.0,1220.0,712.0,569.0,526.0,473.0,491.0,416.0,297.0,241.0,157.0,155.0,116.0,88.0,72.0,34.0,93.0,18468.0,12207.0,5462.0,4723.0,2844.0,2245.0,1020.0,688.0,533.0,495.0,375.0,331.0,253.0,171.0,143.0,117.0,89.0,74.0,32.0,41.0,14.0,0.0,C01
13912.0,8529.0,6866.0,4802.0,4503.0,4090.0,2826.0,1080.0,685.0,567.0,636.0,1051.0,583.0,285.0,48.0,47.0,31.0,12.0,8.0,4.0,1.0,2.0,13912.0,8529.0,6866.0,4802.0,4503.0,4090.0,2826.0,1080.0,685.0,567.0,636.0,1051.0,583.0,285.0,48.0,47.0,31.0,12.0,8.0,4.0,1.0,2.0,13912.0,8529.0,6866.0,4802.0,4503.0,4090.0,2826.0,1080.0,685.0,567.0,636.0,1051.0,583.0,285.0,48.0,47.0,31.0,12.0,8.0,4.0,1.0,2.0,C01
792.0,549.0,667.0,726.0,822.0,733.0,729.0,602.0,534.0,425.0,334.0,278.0,270.0,177.0,168.0,161.0,216.0,221.0,225.0,330.0,1246.0,40420.0,1069.0,633.0,722.0,802.0,769.0,745.0,680.0,508.0,493.0,362.0,283.0,294.0,197.0,174.0,158.0,211.0,211.0,211.0,240.0,308.0,1385.0,40170.0,1201.0,656.0,733.0,840.0,744.0,751.0,621.0,516.0,460.0,335.0,288.0,277.0,174.0,181.0,177.0,239.0,190.0,208.0,229.0,346.0,1992.0,39467.0,C01
150.0,704.0,1626.0,2071.0,1915.0,1318.0,839.0,629.0,571.0,434.0,373.0,337.0,372.0,911.0,970.0,1030.0,2086.0,6304.0,13169.0,12524.0,2240.0,48.0,75.0,718.0,1949.0,2092.0,1849.0,1203.0,785.0,589.0,493.0,436.0,380.0,421.0,842.0,1066.0,1148.0,2455.0,8514.0,14096.0,8933.0,2463.0,109.0,5.0,1960.0,2227.0,2158.0,1976.0,2033.0,2296.0,4141.0,13715.0,8524.0,3988.0,3545.0,2662.0,1078.0,222.0,70.0,21.0,2.0,0.0,2.0,1.0,0.0,0.0,C01
1562.0,1692.0,2323.0,2429.0,2036.0,1436.0,969.0,701.0,509.0,365.0,260.0,232.0,221.0,214.0,216.0,229.0,208.0,174.0,188.0,439.0,2274.0,31828.0,1684.0,1746.0,2354.0,2449.0,1985.0,1381.0,932.0,676.0,493.0,349.0,250.0,225.0,227.0,206.0,225.0,227.0,198.0,175.0,189.0,455.0,2314.0,31765.0,1920.0,1909.0,2460.0,2379.0,1875.0,1254.0,858.0,650.0,448.0,342.0,237.0,216.0,240.0,192.0,223.0,233.0,189.0,170.0,207.0,511.0,2778.0,31214.0,C01
1054.0,2061.0,29523.0,793.0,313.0,321.0,332.0,357.0,480.0,564.0,710.0,863.0,977.0,982.0,1173.0,1236.0,1311.0,1316.0,1302.0,1490.0,1651.0,1816.0,728.0,2527.0,30616.0,1643.0,1430.0,1580.0,1519.0,1351.0,1169.0,1121.0,1000.0,861.0,735.0,728.0,672.0,635.0,674.0,575.0,477.0,340.0,192.0,52.0,689.0,2142.0,29710.0,585.0,283.0,228.0,203.0,235.0,233.0,329.0,507.0,681.0,797.0,902.0,971.0,1075.0,1142.0,1195.0,1413.0,1812.0,2225.0,3268.0,C01
24898.0,8656.0,4672.0,3627.0,2628.0,1712.0,1264.0,778.0,401.0,346.0,335.0,270.0,240.0,160.0,178.0,146.0,114.0,82.0,30.0,28.0,28.0,32.0,24576.0,8878.0,4657.0,3441.0,2624.0,1799.0,1349.0,907.0,417.0,325.0,344.0,270.0,238.0,163.0,173.0,151.0,113.0,79.0,36.0,28.0,30.0,27.0,16428.0,14233.0,5820.0,3273.0,3236.0,2131.0,1501.0,1159.0,794.0,373.0,335.0,293.0,255.0,204.0,175.0,159.0,123.0,75.0,33.0,17.0,5.0,3.0,C01
2906.0,7691.0,7411.0,8257.0,7465.0,4407.0,3962.0,2235.0,1506.0,1271.0,904.0,686.0,473.0,313.0,227.0,147.0,124.0,96.0,72.0,36.0,76.0,9.0,1474.0,7218.0,6079.0,7627.0,7210.0,5784.0,3842.0,3558.0,1918.0,1278.0,1101.0,1008.0,657.0,473.0,276.0,234.0,178.0,113.0,73.0,56.0,53.0,64.0,1220.0,5542.0,7362.0,8353.0,6260.0,5198.0,4365.0,3524.0,2700.0,1474.0,1046.0,803.0,742.0,437.0,379.0,247.0,208.0,106.0,68.0,73.0,67.0,100.0,C01
20358.0,16863.0,6041.0,3030.0,1314.0,861.0,643.0,456.0,337.0,241.0,129.0,40.0,26.0,10.0,22.0,17.0,9.0,3.0,0.0,0.0,0.0,0.0,13418.0,13010.0,8790.0,5954.0,2384.0,2291.0,1546.0,832.0,518.0,404.0,375.0,321.0,261.0,151.0,67.0,30.0,17.0,16.0,14.0,1.0,0.0,0.0,1537.0,14181.0,9899.0,6480.0,4061.0,3575.0,2741.0,1479.0,1431.0,1323.0,1380.0,641.0,451.0,374.0,339.0,254.0,132.0,74.0,15.0,18.0,13.0,2.0,C01
222.0,208.0,334.0,500.0,735.0,1103.0,1672.0,1779.0,1554.0,1057.0,683.0,525.0,458.0,356.0,285.0,272.0,291.0,252.0,331.0,818.0,3080.0,33936.0,0.0,0.0,0.0,1.0,17.0,94.0,148.0,262.0,393.0,637.0,1032.0,1568.0,2135.0,1863.0,1349.0,1012.0,631.0,379.0,401.0,366.0,1583.0,36580.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,56.0,131.0,194.0,358.0,595.0,964.0,1404.0,1931.0,2154.0,1815.0,1332.0,799.0,3097.0,35613.0,C01
2875.0,8917.0,9392.0,7741.0,5097.0,3575.0,2531.0,1656.0,1139.0,750.0,603.0,566.0,592.0,509.0,509.0,542.0,520.0,566.0,531.0,1013.0,946.0,55.0,4342.0,8236.0,7164.0,6149.0,4945.0,3843.0,2767.0,2358.0,1663.0,1151.0,872.0,662.0,602.0,584.0,586.0,612.0,706.0,705.0,726.0,1280.0,621.0,51.0,1081.0,5650.0,7001.0,6276.0,5330.0,4817.0,3791.0,3031.0,2604.0,1855.0,1234.0,985.0,741.0,618.0,578.0,645.0,688.0,761.0,960.0,1178.0,653.0,148.0,C01
22993.0,13845.0,8512.0,3425.0,977.0,424.0,168.0,89.0,43.0,26.0,26.0,24.0,7.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23109.0,13834.0,8924.0,2936.0,955.0,421.0,171.0,83.0,44.0,26.0,25.0,24.0,7.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17368.0,17565.0,9093.0,3668.0,1843.0,567.0,218.0,100.0,47.0,32.0,25.0,23.0,9.0,8.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,C01
1661.0,3515.0,5436.0,7034.0,6667.0,5305.0,4813.0,4909.0,3627.0,2647.0,2561.0,1145.0,804.0,414.0,22.0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,1322.0,3423.0,5458.0,7007.0,6536.0,5314.0,4727.0,4819.0,3777.0,2647.0,2743.0,1342.0,837.0,583.0,24.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,626.0,3237.0,5730.0,7029.0,6218.0,5577.0,4118.0,4580.0,3846.0,2874.0,2595.0,2109.0,999.0,715.0,298.0,22.0,4.0,3.0,0.0,0.0,0.0,0.0,C01
32354.0,2987.0,1877.0,1616.0,1422.0,1215.0,1174.0,1022.0,997.0,819.0,790.0,758.0,732.0,553.0,431.0,366.0,301.0,251.0,254.0,211.0,215.0,55.0,20536.0,7212.0,3788.0,2936.0,2379.0,2034.0,1749.0,1515.0,1198.0,1056.0,980.0,927.0,824.0,713.0,613.0,401.0,361.0,273.0,236.0,234.0,225.0,210.0,194.0,19028.0,6989.0,3629.0,3002.0,2768.0,2371.0,2162.0,1747.0,1600.0,1367.0,1171.0,895.0,639.0,552.0,446.0,395.0,321.0,258.0,224.0,270.0,372.0,C01
9630.0,11092.0,8836.0,7148.0,6722.0,2634.0,1533.0,934.0,601.0,349.0,245.0,277.0,141.0,65.0,47.0,21.0,17.0,13.0,12.0,6.0,1.0,1.0,6738.0,12173.0,8649.0,7020.0,6592.0,3823.0,1978.0,1221.0,790.0,447.0,335.0,251.0,131.0,69.0,38.0,24.0,12.0,15.0,11.0,5.0,3.0,0.0,5335.0,13720.0,8949.0,5980.0,5726.0,4851.0,2579.0,1282.0,831.0,469.0,256.0,134.0,77.0,44.0,32.0,18.0,16.0,12.0,7.0,6.0,1.0,0.0,C01
1993.0,2232.0,2713.0,2542.0,2047.0,1731.0,1093.0,807.0,705.0,470.0,237.0,144.0,107.0,117.0,131.0,124.0,129.0,137.0,189.0,420.0,2215.0,29950.0,1993.0,2228.0,2714.0,2541.0,2049.0,1733.0,1093.0,807.0,705.0,470.0,237.0,144.0,107.0,117.0,131.0,124.0,129.0,137.0,189.0,420.0,2215.0,29950.0,2082.0,2279.0,2693.0,2533.0,1980.0,1704.0,1084.0,803.0,705.0,472.0,236.0,143.0,107.0,117.0,131.0,124.0,129.0,137.0,189.0,425.0,2218.0,29942.0,C01
2833.0,7968.0,7055.0,4828.0,5036.0,4967.0,5466.0,5062.0,3439.0,1908.0,704.0,356.0,269.0,155.0,126.0,67.0,42.0,28.0,10.0,4.0,2.0,0.0,3259.0,7793.0,5883.0,5767.0,5169.0,5460.0,5610.0,4812.0,3176.0,1734.0,614.0,342.0,259.0,153.0,114.0,89.0,40.0,28.0,17.0,5.0,1.0,0.0,3253.0,3882.0,8180.0,5512.0,6117.0,6675.0,5987.0,4358.0,3056.0,1624.0,580.0,376.0,224.0,183.0,123.0,83.0,50.0,27.0,23.0,6.0,5.0,1.0,C01
851.0,1486.0,1673.0,1473.0,1198.0,1101.0,899.0,618.0,315.0,237.0,198.0,137.0,112.0,97.0,82.0,90.0,76.0,81.0,128.0,269.0,1471.0,38033.0,867.0,1458.0,1709.0,1515.0,1185.0,1060.0,913.0,613.0,320.0,222.0,181.0,132.0,108.0,112.0,81.0,97.0,77.0,75.0,135.0,269.0,1519.0,37977.0,920.0,1350.0,1873.0,1566.0,1219.0,978.0,864.0,550.0,318.0,219.0,181.0,127.0,104.0,118.0,85.0,94.0,85.0,84.0,127.0,305.0,1769.0,37689.0,C01
10354.0,17760.0,8798.0,3936.0,2148.0,1586.0,1140.0,928.0,767.0,679.0,542.0,472.0,391.0,297.0,218.0,128.0,103.0,91.0,81.0,54.0,46.0,12.0,10588.0,17462.0,8783.0,3938.0,2134.0,1537.0,1121.0,957.0,786.0,673.0,555.0,483.0,410.0,329.0,246.0,132.0,109.0,93.0,81.0,56.0,46.0,12.0,5196.0,13709.0,11268.0,7002.0,3594.0,2157.0,1465.0,1119.0,934.0,809.0,661.0,595.0,473.0,405.0,351.0,270.0,147.0,119.0,91.0,75.0,56.0,35.0,C01
764.0,859.0,1460.0,2040.0,2162.0,2106.0,1908.0,1520.0,1180.0,942.0,622.0,530.0,262.0,203.0,169.0,166.0,164.0,158.0,156.0,312.0,1863.0,30914.0,470.0,1009.0,1483.0,2092.0,2228.0,2140.0,1840.0,1482.0,1231.0,989.0,646.0,504.0,249.0,218.0,152.0,167.0,162.0,164.0,156.0,319.0,1906.0,30853.0,661.0,925.0,1545.0,2098.0,2187.0,2103.0,1930.0,1484.0,1164.0,932.0,575.0,516.0,256.0,208.0,156.0,166.0,159.0,159.0,158.0,324.0,1962.0,30792.0,C01
2194.0,11684.0,14619.0,10320.0,4929.0,2589.0,1734.0,1073.0,640.0,327.0,162.0,76.0,41.0,25.0,22.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,338.0,9457.0,15041.0,9562.0,8355.0,3022.0,1800.0,1185.0,756.0,448.0,229.0,108.0,62.0,30.0,26.0,16.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,2138.0,9598.0,9298.0,14117.0,6662.0,4941.0,1854.0,874.0,460.0,241.0,123.0,61.0,31.0,28.0,10.0,7.0,1.0,1.0,0.0,0.0,0.0,C01
